route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
5,13384,05820133842164430,Vergine di Lluc (capolinea 5),Vergine di Lluc (capolinea 5),0,,05A61X582,,
5,13384,05820133842164457,Vergine di Lluc (capolinea 5),Vergine di Lluc (capolinea 5),0,,05A61X582,,
5,13384,05820133842164483,Vergine di Lluc (capolinea 5),Vergine di Lluc (capolinea 5),0,,05A61X582,,
5,13384,05820133842164447,Vergine di Lluc (capolinea 5),Vergine di Lluc (capolinea 5),0,,05A61X582,,
M,13455,05820134552160973,Matteotti,Matteotti,1,,00MR21X582,,
5,13384,05820133842156023,Cinquini (parco San Michele),Cinquini (parco San Michele),1,,05R51X582,,
10,13439,05820134392158839,Sant'Ignazio da Laconi (lato civico n.74),Sant'Ignazio da Laconi (lato civico n.74),1,,10R91X582,,
1,13415,05820134152162472,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
QEX,13412,05820134122161013,Matteotti,Matteotti,1,,QEXR01X582,,
29,13465,05820134652161814,San Benedetto (fronte Buon Pastore),San Benedetto (fronte Buon Pastore),1,,29R01X582,,
3,13453,05820134532157231,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
3,13453,05820134532157277,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
1,13398,05820133982157033,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R53X582,,
6,13398,05820133982159873,Bacaredda (ang. via Benedetta),Bacaredda (ang. via Benedetta),1,,06R13X582,,
1,13415,05820134152159001,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
41,13450,05820134502161191,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A01X582,,
3,13389,05820133892158683,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
10,13412,05820134122163533,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
QEX,13460,05820134602163127,Matteotti,Matteotti,1,,QEXR01X582,,
10,13410,05820134102160898,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
M,13453,05820134532162604,Gottardo,Gottardo,0,,00MA21X582,,
1,13389,05820133892163751,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
3,13398,05820133982160130,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
5-11,13439,05820134392159289,Cinquini (parco San Michele),Cinquini (parco San Michele),1,,511R7X582,,
M,13453,05820134532162642,Matteotti,Matteotti,1,,00MR21X582,,
10,13412,05820134122161755,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A93X582,,
5-11,13439,05820134392159265,Cinquini (parco San Michele),Cinquini (parco San Michele),1,,511R7X582,,
15,13384,05820133842158495,Fosse Ardeatine (fronte giardini ex Vetreria),Fosse Ardeatine (fronte giardini ex Vetreria),0,,15A11X582,,
QSA,13439,05820134392162946,Policlinico Universitario,Policlinico Universitario,1,,50AR04X582,,
09N,13411,05820134112165206,Roma,Roma,0,,09NA11X582,,
20,13433,05820134332157964,Buoncammino (ang.  via Belvedere),Buoncammino (ang.  via Belvedere),0,,20A31X582,,
30,13401,05820134012165598,Brigata Sassari (Banca),Brigata Sassari (Banca),0,,30A31X582,,
30R,13429,05820134292165529,Dante,Dante,0,,30RA11X582,,
6,13453,05820134532165285,_,_,1,,06R31X582,,
30R,13429,05820134292165513,Dante,Dante,0,,30RA11X582,,
QEX,13412,05820134122165817,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
QEX,13412,05820134122165902,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
QEX,13460,05820134602165750,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
6,13453,05820134532165267,_,_,1,,06R31X582,,
6,13398,05820133982165486,_,_,1,,06R32X582,,
QEX,13460,05820134602165694,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
1,13398,05820133982156996,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
41,13450,05820134502161190,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A01X582,,
QS,13384,05820133842158171,Deliperi,Deliperi,1,,50R31X582,,
17,13448,05820134482161827,Gallus (fronte Torre),Gallus (fronte Torre),0,,17A21X582,,
UEX,13435,05820134352156514,Policlinico Universitario,Policlinico Universitario,0,,U_EA02X582,,
PF,13396,05820133962159524,Matteotti (Fronte Stazione ARST),Matteotti (Fronte Stazione ARST),1,,60FR51X582,,
41,13458,05820134582162346,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A01X582,,
8,13389,05820133892156607,Matteotti,Matteotti,1,,08R26X582,,
6,13453,05820134532155844,Andorra,Andorra,0,,06A11X582,,
1,13389,05820133892163739,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
1,13389,05820133892163710,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
9,13452,05820134522164901,Assemini (S. Lucia),Assemini (S. Lucia),1,,09R92X582,,
M,13453,05820134532162549,Gottardo,Gottardo,0,,00MA21X582,,
41,13407,05820134072157629,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A02X582,,
41,13412,05820134122163477,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A01X582,,
5-11,13439,05820134392159218,Cinquini (parco San Michele),Cinquini (parco San Michele),1,,511R7X582,,
M,13455,05820134552159701,Gottardo,Gottardo,0,,00MA21X582,,
8A,13439,05820134392158887,Giorgino (GdF),Giorgino (GdF),1,,08AR58X582,,
20,13433,05820134332158011,Buoncammino (ang.  via Belvedere),Buoncammino (ang.  via Belvedere),0,,20A31X582,,
10,13439,05820134392158828,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
QEX,13412,05820134122163439,Matteotti,Matteotti,1,,QEXR01X582,,
1,13389,05820133892163843,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
17,13448,05820134482161822,Gallus (fronte Torre),Gallus (fronte Torre),0,,17A21X582,,
QEX,13460,05820134602165797,Dante,Dante,0,,QEXA12X582,,
6,13453,05820134532165309,_,_,1,,06R31X582,,
6,13453,05820134532165293,_,_,1,,06R31X582,,
M,13453,05820134532162627,Gottardo,Gottardo,0,,00MA21X582,,
QEX,13460,05820134602165681,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
6,13398,05820133982165446,_,_,1,,06R31X582,,
30R,13429,05820134292165543,San Benedetto,San Benedetto,0,,30RA12X582,,
QEX,13412,05820134122165836,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
30,13401,05820134012165588,Brigata Sassari (Banca),Brigata Sassari (Banca),0,,30A31X582,,
UEX,13414,05820134142162678,Abruzzi (ang. via Campeda),Abruzzi (ang. via Campeda),1,,U_ER02X582,,
1,13400,05820134002155410,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
1,13400,05820134002155415,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
3,13453,05820134532157272,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
QEX,13412,05820134122163411,San Benedetto,San Benedetto,1,,QEXR03X582,,
29,13465,05820134652161786,San Benedetto (fronte Buon Pastore),San Benedetto (fronte Buon Pastore),1,,29R01X582,,
1,13398,05820133982156892,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
3,13389,05820133892158632,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
29,13465,05820134652161790,Sassari (fronte parcheggio FS),Sassari (fronte parcheggio FS),1,,29R35X582,,
1Q,13441,05820134412162032,Ninfee (Terramala),Ninfee (Terramala),0,,01QA02X582,,
3,13453,05820134532157784,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
9,13452,05820134522164808,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A82X582,,
1,13400,05820134002159153,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
PF,13432,05820134322155572,Flumini ,Flumini ,0,,60FA01X582,,
1,13400,05820134002155424,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
1,13400,05820134002159083,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
1,13400,05820134002155380,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
3,13453,05820134532157182,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
1,13389,05820133892163879,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
8,13453,05820134532157865,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
5,13384,05820133842164479,Vergine di Lluc (capolinea 5),Vergine di Lluc (capolinea 5),0,,05A61X582,,
1Q,13419,05820134192163258,Ninfee (Terramala),Ninfee (Terramala),0,,01QA02X582,,
10,13410,05820134102160916,Sant'Ignazio da Laconi (lato civico n.74),Sant'Ignazio da Laconi (lato civico n.74),1,,10R91X582,,
20,13446,05820134462158926,Buoncammino (ang.  via Belvedere),Buoncammino (ang.  via Belvedere),0,,20A31X582,,
8,13453,05820134532155774,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
6,13398,05820133982159892,Andorra,Andorra,0,,06A11X582,,
3,13453,05820134532157216,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
29,13449,05820134492156416,Policlinico Universitario,Policlinico Universitario,0,,29A01X582,,
8,13453,05820134532157873,Matteotti,Matteotti,1,,08R26X582,,
20,13433,05820134332157973,Piero della Francesca (fronte Centro Commerciale),Piero della Francesca (fronte Centro Commerciale),1,,20R31X582,,
8,13389,05820133892161496,Matteotti (fronte stazione FS),Matteotti (fronte stazione FS),1,,08R03X582,,
1,13415,05820134152162452,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
10,13412,05820134122163536,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
10,13412,05820134122161738,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
QSA,13439,05820134392162968,IV Novembre,IV Novembre,0,,50AA12X582,,
8,13453,05820134532155775,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
13,13383,05820133832161208,_,_,0,,13A21X582,,
13,13385,05820133852164366,_,_,0,,13A21X582,,
3,13453,05820134532157768,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
9,13452,05820134522164785,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A82X582,,
8,13453,05820134532157860,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
9,13465,05820134652164939,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A81X582,,
6,13398,05820133982159912,Andorra,Andorra,0,,06A11X582,,
M,13453,05820134532162649,Gottardo,Gottardo,0,,00MA21X582,,
M,13453,05820134532160310,Gottardo,Gottardo,0,,00MA21X582,,
9,13447,05820134472164583,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A81X582,,
QS,13398,05820133982160073,Lungosaline,Lungosaline,0,,50A31X582,,
M,13453,05820134532162579,Matteotti,Matteotti,1,,00MR21X582,,
9,13447,05820134472164603,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A81X582,,
1,13400,05820134002155456,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
10,13412,05820134122163585,Sant'Ignazio da Laconi (lato civico n.74),Sant'Ignazio da Laconi (lato civico n.74),1,,10R91X582,,
3,13389,05820133892158751,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
10,13412,05820134122163600,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
16,13436,05820134362157177,Donoratico (ang. via Capula),Donoratico (ang. via Capula),1,,16R12X582,,
1,13398,05820133982157052,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
QSA,13384,05820133842163373,Cittadella Universitaria,Cittadella Universitaria,1,,50AR01X582,,
41,13407,05820134072157640,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A02X582,,
QS,13384,05820133842158160,Lungosaline,Lungosaline,0,,50A31X582,,
6,13453,05820134532155927,Andorra,Andorra,0,,06A11X582,,
13,13385,05820133852164391,_,_,0,,13A21X582,,
20,13446,05820134462159411,Piero della Francesca (fronte Centro Commerciale),Piero della Francesca (fronte Centro Commerciale),1,,20R31X582,,
9,13465,05820134652165039,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A82X582,,
6,13389,05820133892161358,Andorra,Andorra,0,,06A11X582,,
9,13452,05820134522164911,Assemini (S. Lucia),Assemini (S. Lucia),1,,09R92X582,,
9,13452,05820134522164830,Stazione Decimomannu,Stazione Decimomannu,1,,09R91X582,,
1,13400,05820134002155549,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
PF,13396,05820133962159518,Flumini ,Flumini ,0,,60FA02X582,,
M,13455,05820134552159614,Gottardo,Gottardo,0,,00MA21X582,,
9,13452,05820134522164827,Stazione Decimomannu,Stazione Decimomannu,1,,09R91X582,,
10,13410,05820134102160913,Sant'Ignazio da Laconi (lato civico n.74),Sant'Ignazio da Laconi (lato civico n.74),1,,10R91X582,,
30,13401,05820134012158291,Matteotti (capolinea 30 - 31),Matteotti (capolinea 30 - 31),1,,30R21X582,,
1,13389,05820133892158532,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R53X582,,
29,13449,05820134492156413,Policlinico Universitario,Policlinico Universitario,0,,29A01X582,,
13,13385,05820133852164360,_,_,0,,13A21X582,,
PF,13396,05820133962159522,Matteotti (Fronte Stazione ARST),Matteotti (Fronte Stazione ARST),1,,60FR51X582,,
1,13398,05820133982156964,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
1,13400,05820134002155420,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
41,13412,05820134122163473,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A01X582,,
M,13455,05820134552159641,Gottardo,Gottardo,0,,00MA21X582,,
29,13449,05820134492156437,Policlinico Universitario,Policlinico Universitario,0,,29A01X582,,
L,13411,05820134112156329,Matteotti,Matteotti,1,,LIR52X582,,
1,13398,05820133982156947,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
3,13453,05820134532157774,Ciusa (Provincia),Ciusa (Provincia),1,,03R22X582,,
9,13447,05820134472164639,Decimomannu,Decimomannu,1,,09R93X582,,
QEX,13412,05820134122161007,Matteotti,Matteotti,1,,QEXR01X582,,
QEX,13412,05820134122161033,Matteotti,Matteotti,1,,QEXR01X582,,
M,13455,05820134552159716,Matteotti,Matteotti,1,,00MR21X582,,
8A,13439,05820134392158908,Giorgino (GdF),Giorgino (GdF),1,,08AR58X582,,
QEX,13460,05820134602163067,Matteotti,Matteotti,1,,QEXR01X582,,
6,13453,05820134532155945,Andorra,Andorra,0,,06A11X582,,
M,13453,05820134532162563,Matteotti,Matteotti,1,,00MR21X582,,
10,13439,05820134392158817,Sant'Ignazio da Laconi (lato civico n.74),Sant'Ignazio da Laconi (lato civico n.74),1,,10R91X582,,
6,13453,05820134532165317,_,_,1,,06R31X582,,
6,13398,05820133982165453,_,_,1,,06R31X582,,
QSB,13384,05820133842163318,Santa Maria Chiara,Santa Maria Chiara,1,,50BR14X582,,
8,13453,05820134532157825,Matteotti,Matteotti,1,,08R26X582,,
UEX,13435,05820134352156470,Abruzzi (ang. via Campeda),Abruzzi (ang. via Campeda),1,,U_ER02X582,,
1Q,13441,05820134412162038,Ninfee (Terramala),Ninfee (Terramala),0,,01QA03X582,,
6,13453,05820134532165282,_,_,1,,06R31X582,,
30R,13429,05820134292165520,Dante,Dante,0,,30RA11X582,,
30,13401,05820134012165652,Brigata Sassari (Banca),Brigata Sassari (Banca),0,,30A31X582,,
QEX,13412,05820134122165861,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
30,13401,05820134012165654,Brigata Sassari (Banca),Brigata Sassari (Banca),0,,30A31X582,,
40,13403,05820134032162827,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,40A02X582,,
3,13453,05820134532157183,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
13,13385,05820133852164386,_,_,0,,13A21X582,,
QS,13384,05820133842158192,Deliperi,Deliperi,1,,50R31X582,,
7,13399,05820133992162703,Yenne (fronte via Azuni),Yenne (fronte via Azuni),0,,07A52X582,,
PF,13396,05820133962159498,Flumini ,Flumini ,0,,60FA02X582,,
PF,13432,05820134322161885,Matteotti (Fronte Stazione ARST),Matteotti (Fronte Stazione ARST),1,,60FR51X582,,
29,13449,05820134492156408,San Benedetto (fronte Buon Pastore),San Benedetto (fronte Buon Pastore),1,,29R01X582,,
UEX,13435,05820134352156527,Abruzzi (ang. via Campeda),Abruzzi (ang. via Campeda),1,,U_ER02X582,,
29,13449,05820134492156420,28 Febbraio (Assessorato RAS),28 Febbraio (Assessorato RAS),0,,29A02X582,,
5,13384,05820133842164481,Vergine di Lluc (capolinea 5),Vergine di Lluc (capolinea 5),0,,05A61X582,,
3,13453,05820134532157239,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
20,13433,05820134332158018,Piero della Francesca (fronte Centro Commerciale),Piero della Francesca (fronte Centro Commerciale),1,,20R31X582,,
M,13453,05820134532162623,Gottardo,Gottardo,0,,00MA21X582,,
8,13389,05820133892156625,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
8,13453,05820134532155763,Matteotti,Matteotti,1,,08R26X582,,
9,13452,05820134522164823,Stazione Decimomannu,Stazione Decimomannu,1,,09R91X582,,
10,13412,05820134122163579,Sant'Ignazio da Laconi (lato civico n.74),Sant'Ignazio da Laconi (lato civico n.74),1,,10R91X582,,
20,13446,05820134462159390,Buoncammino (ang.  via Belvedere),Buoncammino (ang.  via Belvedere),0,,20A31X582,,
30,13401,05820134012158276,Matteotti (capolinea 30 - 31),Matteotti (capolinea 30 - 31),1,,30R21X582,,
9,13465,05820134652165101,Assemini (S. Lucia),Assemini (S. Lucia),1,,09R92X582,,
QEX,13460,05820134602163136, Brigata Sassari, Brigata Sassari,0,,QEXA03X582,,
3,13398,05820133982160163,Ciusa (Provincia),Ciusa (Provincia),1,,03R22X582,,
1,13398,05820133982156909,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
5,13384,05820133842156072,Cinquini (parco San Michele),Cinquini (parco San Michele),1,,05R51X582,,
M,13455,05820134552159672,Gottardo,Gottardo,0,,00MA21X582,,
M,13453,05820134532162637,Matteotti,Matteotti,1,,00MR21X582,,
M,13455,05820134552162136,Ciusa (Provincia),Ciusa (Provincia),0,,00MA13X582,,
PQ,13402,05820134022158411,4 Novembre (ang. via Amsicora) ,4 Novembre (ang. via Amsicora) ,0,,60QA21X582,,
PQ,13402,05820134022158396,4 Novembre (ang. via Amsicora) ,4 Novembre (ang. via Amsicora) ,0,,60QA21X582,,
40,13403,05820134032162822,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,40A02X582,,
16,13430,05820134302156556,Giovanni XXIII (fronte via Alberti),Giovanni XXIII (fronte via Alberti),0,,16A11X582,,
41,13407,05820134072157634,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A02X582,,
1,13415,05820134152162489,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
9,13447,05820134472164613,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A81X582,,
9,13452,05820134522164847,Stazione Decimomannu,Stazione Decimomannu,1,,09R91X582,,
8,13453,05820134532157813,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
5,13384,05820133842164470,Vergine di Lluc (capolinea 5),Vergine di Lluc (capolinea 5),0,,05A61X582,,
40,13403,05820134032162830,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,40A02X582,,
1,13398,05820133982156894,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
9,13465,05820134652165008,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A82X582,,
6,13389,05820133892165995,_,_,1,,06R31X582,,
6,13389,05820133892165973,_,_,1,,06R31X582,,
6,13389,05820133892165941,_,_,1,,06R31X582,,
QEX,13412,05820134122161090,Matteotti,Matteotti,1,,QEXR01X582,,
5-11,13439,05820134392162993,Cinquini (parco San Michele),Cinquini (parco San Michele),1,,511R7X582,,
8,13453,05820134532157816,Matteotti,Matteotti,1,,08R26X582,,
9,13452,05820134522164755,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A81X582,,
QEX,13412,05820134122163424,Matteotti,Matteotti,1,,QEXR01X582,,
M,13453,05820134532156829,Matteotti,Matteotti,1,,00MR21X582,,
10,13412,05820134122163590,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
3,13398,05820133982160228,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
8,13389,05820133892161546,Cadello (uffici Città Metropolitana),Cadello (uffici Città Metropolitana),0,,08A05X582,,
9,13452,05820134522164899,Assemini (S. Lucia),Assemini (S. Lucia),1,,09R92X582,,
M,13439,05820134392162856,Gottardo,Gottardo,0,,00MA21X582,,
1,13389,05820133892163695,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
29,13465,05820134652161780,Policlinico Universitario,Policlinico Universitario,0,,29A01X582,,
6,13453,05820134532155963,Andorra,Andorra,0,,06A11X582,,
1,13415,05820134152162471,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
30,13401,05820134012158317,Matteotti (capolinea 30 - 31),Matteotti (capolinea 30 - 31),1,,30R21X582,,
M,13453,05820134532162638,Matteotti,Matteotti,1,,00MR21X582,,
UEX,13435,05820134352156498,Abruzzi (ang. via Campeda),Abruzzi (ang. via Campeda),1,,U_ER02X582,,
9,13447,05820134472164617,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A81X582,,
30,13401,05820134012158250,Matteotti (capolinea 30 - 31),Matteotti (capolinea 30 - 31),1,,30R21X582,,
13,13383,05820133832161268,_,_,1,,13R21X582,,
9,13452,05820134522164835,Stazione Decimomannu,Stazione Decimomannu,1,,09R91X582,,
